i,r1,l1,r2,l2,cyl1_primitive,cyl2_primitive,algoPath,minD,p1x,p1y,p1z,p2x,p2y,p2z,q0,q1,q2,q3,R_temp[0][0],R_temp[0][1],R_temp[0][2],O2x,R_temp[1][0],R_temp[1][1],R_temp[1][2],O2y,R_temp[2][0],R_temp[2][1],R_temp[2][2],O2z,kvec[0],kvec[1],kvec[2],kphi
3080,4.21891,1.63073,8.77467,4.40333,6,3,B4bXX,0.911705,1.36424,-3.99225,1.63073,1.46936,-4.29987,2.48251,0.983335,0.170717,0.0610032,-0.0136841,0.992183,0.0477406,0.115301,1.36427,-0.00608351,0.941337,-0.337413,-7.17859,-0.124645,0.334074,0.934269,1.45583,0.939013,0.335543,-0.0752681,0.365642
3079,4.65818,4.78869,8.50016,3.45163,5,5,C4b3b,0.308345,-0.102896,4.65705,0,-0.103829,4.69925,-0.305441,0.997641,0.0686044,0.00138384,0.00191815,0.999989,-0.00363738,0.00302433,3.41542,0.00401712,0.99058,-0.13688,2.00258,-0.00249796,0.13689,0.990583,-4.17326,0.999406,0.0201593,0.027943,0.137398
3078,1.20116,1.48257,9.42769,1.71867,5,6,C4b4b,6.25744,-0.767615,-0.923877,1.48257,-1.26943,-1.52784,7.69055,0.997839,0.0491155,-0.0392437,-0.0191032,0.99619,0.0342688,-0.0801944,3.41936,-0.0419787,0.994445,-0.0965193,1.49867,0.0764413,0.0995181,0.992095,8.364,0.747499,-0.597259,-0.290735,0.131508
3077,1.71406,3.10823,7.66886,3.96428,5,6,C4b4b,0,-1.19069,-1.23298,3.10823,-1.19069,-1.23298,3.10823,0.998,0.0216011,-0.0123524,-0.0581166,0.99294,0.115467,-0.0271661,4.08855,-0.116534,0.992312,-0.04168,-1.86043,0.0221446,0.0445515,0.998762,3.22564,0.341683,-0.195388,-0.91928,0.126524
3076,4.7577,1.38515,6.13692,3.95206,6,3,B4aXX,0,-2.51836,4.03652,1.38515,-2.51836,4.03652,1.38515,0.911069,0.256964,-0.170235,-0.273755,0.792156,0.411332,-0.450882,1.05955,-0.586309,0.718055,-0.37502,3.69496,0.169501,0.56143,0.809979,3.21868,0.623317,-0.412938,-0.664047,0.849851
3075,0.719981,3.40865,6.5086,4.093,5,3,C24cX,2.39918,0.667314,-0.270306,0,2.88888,-1.17018,-0.10456,0.998689,0.0506608,0.00257871,0.00690423,0.999891,-0.0135291,0.0058502,8.91411,0.0140516,0.994772,-0.101153,-3.58506,-0.0044511,0.101224,0.994854,-0.647393,0.989583,0.0503712,0.134864,0.102433
3074,4.24555,1.04228,9.38658,4.13249,5,3,C4b3b,0.023457,1.3998,1.89306,0,1.3998,1.89306,-0.023457,0.878859,0.303736,-0.236041,0.282197,0.729298,-0.639412,-0.243467,0.140185,0.352635,0.656218,-0.667103,-1.5583,0.586321,0.400662,0.704058,-9.59877,0.636654,-0.494761,0.591508,0.994661
3073,1.03133,4.98682,8.31657,0.340103,5,5,C4b4b,1.22784,-0.227766,1.00587,0,-0.289036,1.27645,-1.19608,0.993471,0.111134,0.0240826,0.00922373,0.99867,-0.0129742,0.0499008,4.42583,0.0236798,0.975128,-0.220373,-1.22028,-0.0458005,0.221262,0.974138,-2.35156,0.974118,0.211089,0.080848,0.228673
3072,4.96939,0.773173,9.00173,4.60963,5,5,C14bX,-9.00173,1.15572,3.35954,0.773173,1.15572,3.35954,0.773173,0.931544,0.233821,-0.216277,-0.175434,0.844895,0.225708,-0.484983,3.04052,-0.427988,0.829101,-0.359746,4.75763,0.320902,0.511515,0.797104,-2.32464,0.643025,-0.594775,-0.482454,0.744318
3071,1.18809,3.44704,5.00364,2.34904,2,5,B2XXX,0.980876,2.00802,-0.819935,2.66414,1.09993,-0.449135,2.66414,0.883304,0.460776,-0.0225947,0.0833637,0.98508,-0.168093,0.0369081,6.87262,0.126449,0.561472,-0.817778,-1.33816,0.11674,0.810243,0.57435,1.61366,0.982881,-0.0481967,0.177823,0.975866
3070,4.02817,0.0375151,7.11469,2.25578,5,5,C3b3b,1.84434,-3.14749,2.51386,-4.44E-16,-3.18877,2.54682,-1.84358,0.999886,0.00899153,0.0111487,0.00475916,0.999706,-0.00931675,0.0223804,2.73549,0.00971772,0.999793,-0.0178749,0.28942,-0.0222092,0.0180871,0.99959,-4.2733,0.595753,0.738679,0.315328,0.0301866
3069,3.53958,1.25698,9.81352,2.29341,5,6,C4b3b,3.21128,2.66322,-2.33149,1.25698,3.69097,-3.23122,4.16328,0.965013,0.117429,0.183568,-0.145822,0.890078,0.324552,0.320043,5.60107,-0.238327,0.929893,-0.280178,-2.47375,-0.388538,0.173105,0.905026,3.72231,0.447856,0.700096,-0.556139,0.53061
3068,1.5866,4.83828,6.83707,2.02773,5,4,B4aXX,0,1.56372,-0.268493,2.22E-16,1.56372,-0.268493,2.22E-16,0.896451,0.40746,-0.0765013,-0.156524,0.939296,0.218289,-0.264713,8.07938,-0.342974,0.618954,-0.706587,-0.755935,0.00960519,0.754484,0.656248,-0.986474,0.919477,-0.172634,-0.353213,0.918203
3067,1.23328,4.67311,8.82933,4.52372,3,2,C4b1X,-1.23328,-4.44E-16,8.88E-16,1.15107,-1.78E-15,0,1.15107,0.999878,0.00826987,-0.00783769,-0.0106469,0.99965,0.0211615,-0.0158496,3.26545,-0.0214208,0.999637,-0.0163708,5.51834,0.0154974,0.0167046,0.99974,1.2932,0.53032,-0.502606,-0.682751,0.0311895
3066,2.42715,2.32163,9.84964,3.9263,3,2,C4b1X,-2.42715,-8.88E-16,-4.44E-16,0.854256,0,1.55E-15,0.854256,0.96051,0.209146,-0.147932,-0.108599,0.932645,0.146742,-0.329607,5.26143,-0.2705,0.888928,-0.369644,-1.40384,0.238755,0.433905,0.868748,-2.26635,0.751664,-0.531663,-0.390302,0.563931
3065,3.78125,0.994062,9.83309,3.25956,5,6,C4b4b,1.76753,0.0388762,-3.78105,0.994062,0.0498738,-4.85067,2.40118,0.947484,0.319292,-0.0027413,0.0178781,0.999346,-0.0356291,0.00622202,6.04246,0.0321279,0.795466,-0.605146,-4.60516,0.0166114,0.60495,0.79609,2.54096,0.998399,-0.00857182,0.0559034,0.651045
3064,1.88852,4.79645,7.20932,1.06688,3,2,C4b1X,-1.88852,0,0,0.932826,-2.66E-15,-1.78E-15,0.932826,0.961265,0.234127,0.12639,0.0719704,0.957692,-0.0791825,0.27669,4.57071,0.197548,0.88001,-0.431923,3.02472,-0.209289,0.468309,0.85842,0.981498,0.849437,0.458557,0.261116,0.558481
3063,0.380811,3.69069,6.07375,4.05423,2,5,B2XXX,0.376413,0.53117,-0.539673,2.79029,0.267127,-0.271403,2.79029,0.948368,0.313612,0.0362177,-0.0305625,0.995508,0.0806857,0.0495259,5.17431,-0.0352524,0.801426,-0.597054,-3.53555,-0.087865,0.592626,0.800671,0.269094,0.988775,0.114189,-0.0963593,0.645494
3062,4.2922,1.23842,7.38276,4.54578,5,4,C4a4a,0,2.99243,-3.07707,0,2.99243,-3.07707,0,0.916187,0.40072,-0.00274511,0.00410483,0.999951,-0.00972163,-0.00174029,5.22734,0.00532156,0.678814,-0.734291,0.8528,0.00831984,0.734246,0.678833,4.25666,0.999924,-0.00684993,0.0102429,0.824671
3061,1.22854,4.69145,9.08468,4.70927,3,2,C4b1X,-1.22854,0,-8.88E-16,2.67369,0,0,2.67369,0.962399,0.178179,-0.0318071,0.202558,0.915917,-0.401217,0.0109607,4.71958,0.378548,0.854446,-0.355843,6.4717,0.133405,0.330072,0.934481,0.0432635,0.655934,-0.117092,0.745681,0.550196
3060,2.80908,4.02361,8.93807,4.25888,5,5,C23bX,-5.87308,2.50453,1.27211,0,-2.73104,-1.38717,-0.100649,0.996432,0.0664648,0.0277694,-0.0439854,0.994588,0.0913484,0.0494937,5.15803,-0.0839656,0.987295,-0.134898,2.87467,-0.0611876,0.130012,0.989623,-1.52293,0.787494,0.32902,-0.521152,0.169002
3059,2.49786,2.63997,8.44501,3.48026,5,6,C4b4b,3.25645,-0.285399,-2.4815,2.63997,-0.442508,-3.84753,5.59188,0.975555,0.215643,-0.0160751,-0.0391411,0.996419,0.0694356,-0.0482453,2.15632,-0.0833015,0.903932,-0.419485,-4.06556,0.0144833,0.422001,0.906479,5.6293,0.981287,-0.0731501,-0.178112,0.443127
3058,1.4809,0.22558,9.48194,1.7405,5,6,C4b4b,1.79986,0.385249,-1.42992,0.22558,0.633982,-2.35313,1.75048,0.954331,0.25651,0.102895,-0.113439,0.953089,0.269303,0.138195,8.3194,-0.163729,0.842669,-0.512935,-0.653417,-0.254588,0.466245,0.847231,1.52593,0.858603,0.344415,-0.379709,0.60677
3057,2.0709,4.13207,5.22862,3.00946,1,1,AXXXX,0,1.52681,-1.3991,3.43935,1.52681,-1.3991,3.43935,0.910479,0.32309,-0.241431,-0.0913861,0.86672,0.0104027,-0.498687,1.75771,-0.322418,0.774523,-0.544207,4.31907,0.380583,0.63246,0.674648,4.4581,0.781251,-0.583794,-0.220977,0.852709
3056,1.99627,1.53455,7.53512,1.58277,5,6,C4b4b,2.35785,1.55785,-1.24828,1.53455,2.77562,-2.22406,3.30212,0.933369,0.238602,0.26123,0.060412,0.856219,0.0118868,0.516477,5.41924,0.237433,0.878839,-0.413845,0.779772,-0.458819,0.476971,0.749656,3.13906,0.664783,0.727827,0.168317,0.734216
3055,1.31374,2.15447,7.54306,2.54157,5,5,C4b4b,4.57123,0.213831,1.29622,3.55E-15,0.401117,2.43153,-4.42404,0.917966,0.123683,0.0283201,-0.375818,0.715918,0.696981,-0.0409705,1.64327,-0.68297,0.686927,-0.248359,4.72173,-0.144958,0.205787,0.967801,-6.40987,0.311811,0.0713965,-0.947458,0.815749
3054,4.48356,0.529987,9.99299,2.70464,5,6,C4b3b,5.02632,2.35368,-3.81609,0.529987,3.75878,-6.09422,4.78436,0.960311,0.240543,0.137585,0.0318045,0.960118,0.00510566,0.279549,2.3192,0.127275,0.882255,-0.453241,-6.35394,-0.248948,0.470745,0.846419,5.12074,0.862378,0.493258,0.114023,0.56536
3053,2.01757,4.13789,8.86487,0.0143341,5,5,C4b4b,0.4288,1.07325,1.70843,-1.67E-16,1.093,1.73987,-0.42719,0.996876,0.0381405,-0.0205773,-0.0660369,0.990431,0.130091,-0.0460633,8.90009,-0.133231,0.988369,-0.073325,-2.30925,0.0359886,0.0787604,0.996244,-0.378622,0.482869,-0.260514,-0.836044,0.158139
3052,0.736618,3.91975,7.31958,0.861974,3,2,C4b1X,-0.736618,2.78E-17,8.88E-16,3.65008,-6.38E-16,2.66E-15,3.65008,0.988186,0.0427112,-0.00452496,0.14712,0.95667,-0.29115,0.00362434,0.227541,0.290377,0.953063,-0.0857447,-6.10195,0.0215104,0.0830819,0.996311,2.25893,0.278683,-0.0295245,0.959929,0.307735
3051,0.932196,0.0223757,6.18347,3.92881,5,5,C4b3b,1.61494,0.773433,0.520376,8.88E-16,1.15556,0.77748,-1.54787,0.983073,0.0935842,-0.109577,-0.113148,0.950381,0.201956,-0.236623,0.357176,-0.242975,0.956879,-0.159203,-2.16839,0.194267,0.208797,0.95847,-6.33333,0.510789,-0.598081,-0.617571,0.368511
3050,3.08298,1.04515,5.40352,2.81553,5,4,C24cX,-1.53425,3.08173,-0.087976,1.04515,1.54832,-0.0442009,1.07085,0.977275,0.211652,-0.000763717,0.0116733,0.999726,-0.0231393,0.00344862,6.94318,0.0224927,0.910134,-0.413702,0.486109,0.00643406,0.413667,0.910406,-0.525963,0.998476,-0.00360286,0.0550691,0.427191
3049,2.58423,3.64659,7.78271,2.63548,4,5,B4aXX,0,2.1763,-0.458349,3.64659,2.1763,-0.458349,3.64659,0.931182,0.212908,0.193876,0.223566,0.824861,-0.333805,0.456266,9.08745,0.498917,0.809377,-0.309824,1.2431,-0.265871,0.4832,0.834164,0.498314,0.584023,0.531818,0.613259,0.746307
3048,4.28537,0.43531,9.87003,3.23908,5,5,C24bX,-5.0824,4.23288,-0.668689,0,-0.0129367,0.00204367,-2.71182,0.928652,0.232116,-0.289163,0.0105977,0.832545,-0.153922,-0.532143,8.50506,-0.114556,0.892019,-0.43724,-1.07652,0.541983,0.424982,0.725014,2.18312,0.625732,-0.779515,0.0285688,0.760068
3047,3.91609,0.780357,5.26827,4.02497,6,2,B2XXX,-3.74625,3.25119,2.183,0.780357,0.250498,0.168196,1.76564,0.893441,0.114209,0.324364,-0.288975,0.622563,0.590455,0.513594,4.43109,-0.442273,0.8069,-0.391544,3.03147,-0.645608,0.0166115,0.763488,0.321764,0.254261,0.722126,-0.643339,0.931694
3046,2.66938,3.84408,7.18809,1.71471,5,3,C4a4a,0,1.81658,-1.95592,-4.44E-16,1.81658,-1.95592,-8.88E-16,0.966594,0.129339,-0.196923,0.100943,0.902063,-0.246082,-0.354578,5.23186,0.144202,0.946164,-0.289793,-1.61389,0.406801,0.21028,0.888985,1.4737,0.504612,-0.768289,0.393826,0.518414
3045,3.03497,1.43859,8.9907,0.59191,5,5,C4b4b,3.09342,3.02868,0.195271,8.88E-16,3.67095,0.23668,-3.02573,0.993243,0.0119972,-0.103911,-0.0502644,0.973352,0.0973562,-0.207624,8.65744,-0.102343,0.994659,-0.0133863,0.181683,0.205212,0.0342784,0.978117,-2.57316,0.103379,-0.895387,-0.433122,0.232627
3044,3.79495,1.5416,9.21947,0.200012,5,6,C4b3b,0,3.76936,-0.440047,1.5416,3.76936,-0.440047,1.5416,0.951468,0.244855,0.161355,-0.0933772,0.930491,0.256708,0.26132,2.65859,-0.0986737,0.862653,-0.496078,4.07746,-0.352776,0.43581,0.828021,4.59865,0.795636,0.524308,-0.303421,0.625651
3043,0.661058,3.79824,8.85732,2.48959,3,2,C4b1X,-0.661058,2.66E-15,1.39E-16,1.61465,-8.88E-16,-2.53E-15,1.61465,0.983565,0.142785,-0.0940953,0.0579484,0.975576,-0.140863,-0.168549,7.76268,0.0871212,0.952509,-0.291783,0.122363,0.201646,0.269972,0.941517,0.398003,0.79082,-0.521149,0.320948,0.363098
3042,4.62088,0.849064,7.758,2.98978,5,5,C4b4b,0,4.60947,-0.32456,-2.22E-16,4.60947,-0.32456,2.66E-15,0.976889,0.086514,-0.186407,-0.0587785,0.923595,0.0825865,-0.374368,4.81067,-0.147094,0.978121,-0.147116,4.61763,0.354028,0.190943,0.915535,0.876426,0.404752,-0.872098,-0.274993,0.430815
3041,0.250055,3.85044,6.78406,1.99369,3,2,C4b1X,-0.250055,8.88E-16,-5.55E-17,1.71596,-1.78E-15,-2.78E-16,1.71596,0.996324,0.0608217,0.0375236,-0.0472366,0.992721,0.0986905,0.0690254,6.00759,-0.0895615,0.988139,-0.124741,-0.375599,-0.0805174,0.117651,0.989785,1.24967,0.709989,0.438024,-0.551407,0.171542
3040,1.62749,3.63155,8.71892,3.3255,5,4,C24cX,-1.27081,1.61984,-0.157644,3.63155,0.372035,-0.0362067,3.42368,0.964146,0.148532,-0.0625491,-0.210829,0.903277,0.38796,-0.183243,9.18415,-0.425122,0.866978,-0.260038,-0.513072,0.0579832,0.312787,0.948052,3.55085,0.559708,-0.235702,-0.794463,0.537183
3039,4.89767,4.41148,7.00273,3.02475,5,2,C4b2X,-2.313,3.63648,-3.28072,4.24333,1.9191,-1.73135,4.24333,0.935624,0.233829,0.252488,0.078621,0.860138,-0.0290419,0.509235,5.71339,0.265197,0.878286,-0.39785,-5.51796,-0.435699,0.477253,0.763148,-0.262584,0.662409,0.715268,0.222724,0.721545
3038,1.29079,4.7554,5.06293,2.40963,3,2,C4b1X,-1.29079,8.88E-16,0,2.78745,1.78E-15,-1.55E-15,2.78745,0.972497,0.21157,-0.0929441,0.0291431,0.981024,-0.0960115,-0.168444,5.01538,0.0173547,0.908777,-0.41692,1.71745,0.193107,0.406085,0.893199,1.83719,0.908354,-0.399046,0.125123,0.47015
3037,3.89619,2.21079,9.07709,3.65149,5,6,C4b3b,1.65407,-3.16566,-2.27132,2.21079,-4.224,-3.03066,3.23024,0.888808,0.19906,-0.390143,0.13485,0.659208,-0.395035,-0.639837,0.36233,0.0843875,0.884381,-0.459074,-0.401111,0.74721,0.248631,0.616327,9.95015,0.434363,-0.851319,0.294252,0.952119
3036,2.08594,2.70789,8.1684,0.207048,5,2,C4b2X,-1.62806,2.08481,-0.0685528,1.45203,0.457633,-0.0150479,1.45203,0.98567,0.141894,0.0910675,0.00513174,0.983361,0.0157276,0.180982,8.487,0.0359604,0.959679,-0.278788,0.152336,-0.178069,0.280657,0.943145,-0.0392544,0.841194,0.539877,0.0304225,0.338985
3035,1.96284,2.30553,9.16542,4.07442,5,6,C4b3b,3.76517,0.21656,-1.95086,2.30553,0.243034,-2.18935,6.06304,0.999256,0.031603,0.00420529,-0.0217215,0.999021,0.0436765,0.0070314,6.75277,-0.0431449,0.997059,-0.0633415,-4.36433,-0.00977725,0.0629762,0.997967,5.87913,0.819198,0.109008,-0.563056,0.077175
3034,3.69658,0.350692,9.9494,0.759931,5,3,C4a3a,0,2.55528,2.67119,-4.44E-16,2.55528,2.67119,-1.33E-15,0.932099,0.338181,0.102025,-0.0801024,0.966349,0.218333,0.136017,7.06465,-0.0803205,0.758434,-0.646782,1.3298,-0.244374,0.614092,0.750448,-2.98605,0.933675,0.281679,-0.221152,0.741264
3033,0.877303,2.19478,6.80604,3.58912,5,2,B2XXX,-0.601597,0.872188,-0.0945962,0,0.275663,-0.029898,0.0434804,0.945308,0.326131,-0.0054337,0.0011913,0.999938,-0.00579648,-0.00949599,7.04317,-0.00129192,0.787274,-0.616602,0.461708,0.0110501,0.616576,0.787217,-2.01054,0.999855,-0.0166586,0.00365228,0.664517
3032,3.8312,3.28308,7.83865,4.14992,6,2,B2XXX,-5.96337,3.60622,-1.29355,3.28308,-1.4328,0.513943,5.91044,0.967846,0.0523625,0.220006,-0.110133,0.878936,0.236224,0.414331,4.69231,-0.190143,0.970258,-0.149818,-1.68169,-0.437398,0.0528978,0.897711,1.37675,0.208165,0.874627,-0.43783,0.508548
3031,3.22675,0.326962,6.45166,4.7354,5,4,C4c4c,1.63845,0.0329173,-3.22658,0.326962,0.0334715,-3.28091,1.96451,0.998748,0.0186448,-0.0034583,0.0462948,0.99569,-0.0926026,-0.00518163,5.07406,0.0923447,0.995018,-0.0375631,0.742138,0.00863425,0.0369227,0.999281,2.14187,0.372687,-0.0691274,0.925379,0.100098
3030,3.72937,2.83954,9.43054,0.98765,5,5,C4b3b,0.868611,0.0461037,3.72908,-1.11E-16,0.0531295,4.29737,-0.656878,0.937079,0.349079,-0.00491395,0.00160552,0.999947,-0.00643972,-0.00808862,3.25437,-0.00042172,0.756282,-0.654245,4.55325,0.0103304,0.654214,0.756239,-1.70727,0.99989,-0.0140754,0.0045988,0.713258
3029,4.48838,3.7375,9.53703,1.33284,5,6,C4b3b,1.92888,2.77367,-3.52878,3.7375,2.92035,-3.71539,5.65172,0.996799,0.0464589,0.040517,-0.0509136,0.991532,0.105266,0.0760437,2.55425,-0.0977364,0.990499,-0.0967462,3.37778,-0.0855053,0.0884947,0.9924,6.37126,0.581089,0.506769,-0.636805,0.160074
3028,2.52077,1.35775,5.8274,2.64505,5,6,C4b4b,1.83444,-1.0326,-2.29958,1.35775,-1.19994,-2.67226,3.14612,0.980953,0.10824,-0.0289906,-0.158668,0.947968,0.305015,-0.0912253,1.54736,-0.317567,0.926217,-0.203157,-3.81561,0.0225284,0.221557,0.974887,3.16494,0.557231,-0.149246,-0.816835,0.390979
3027,0.238099,2.8062,5.49116,2.32977,5,2,C4c2X,2.09793,0.237458,0.0174585,1.89398,2.32974,0.171289,1.89398,0.984412,0.0621971,0.162303,-0.0268789,0.945871,0.0731094,0.316202,7.52398,-0.0327303,0.990818,-0.13118,0.825479,-0.322889,0.11373,0.939579,0.237268,0.353638,0.922813,-0.152827,0.353596
3026,4.30219,4.41825,7.78127,0.42248,1,1,AXXXX,0,0.607251,-4.25912,1.93061,0.607251,-4.25912,1.93061,0.917311,0.398071,-0.0089321,-7.14E-05,0.99984,-0.00698023,-0.0164439,8.39315,-0.00724219,0.68308,-0.730308,-4.14107,0.0163302,0.730311,0.68292,1.65643,0.999748,-0.0224328,-0.000179309,0.819044
3025,3.08485,4.28849,5.29517,3.01964,5,6,C4b4b,1.0855,0.05661,-3.08433,4.28849,0.0709847,-3.86752,5.03997,0.919298,0.391688,0.0209098,-0.0321712,0.997056,0.07553,0.0132425,1.81171,-0.0427696,0.691091,-0.721502,-4.35054,-0.0636468,0.718811,0.692286,4.50326,0.995236,0.0531294,-0.0817434,0.809008
3024,0.588172,1.61789,9.74418,2.93263,5,5,C4b3b,3.95275,-0.44828,0.380777,8.88E-16,-0.613336,0.520979,-3.94681,0.999583,0.01793,0.0207248,0.00905986,0.998977,-0.017369,0.0417573,2.68217,0.0188554,0.999193,-0.0354694,-4.06556,-0.0411075,0.0362205,0.998498,-7.1846,0.621205,0.718037,0.31389,0.0577344
3023,0.922772,4.79326,5.32526,3.55409,1,1,AXXXX,0,0.370518,-0.845118,0.132573,0.370518,-0.845118,0.132573,0.938743,0.316315,-0.133235,0.0309082,0.962586,-0.142318,-0.230593,5.50595,-0.0262586,0.797979,-0.602113,-2.32563,0.2697,0.585641,0.764386,-0.405731,0.91787,-0.386615,0.0896882,0.703665
3022,2.40721,0.0366775,8.98489,3.36778,5,5,C23bX,-4.14445,2.03772,1.28154,0,-1.40929,-0.886316,0.771335,0.955137,0.195988,0.182426,0.126578,0.901398,-0.170292,0.398098,5.32988,0.313305,0.891133,-0.328209,4.41837,-0.298867,0.420573,0.856619,-2.47968,0.661758,0.615964,0.427393,0.601346
3021,4.5543,1.68666,9.98705,2.85916,5,6,C4b4b,0,-4.04453,-2.09366,1.68666,-4.04453,-2.09366,1.68666,0.920272,0.383949,0.0467263,-0.0591486,0.988636,0.144747,0.0405818,2.29285,-0.0729846,0.698169,-0.712203,-2.8074,-0.131422,0.701148,0.7008,-3.48553,0.981268,0.11942,-0.151168,0.80404
3020,4.88399,0.0109169,6.23207,2.12207,5,3,B4bXX,0,4.50443,-1.88773,-4.44E-16,4.50443,-1.88773,8.44E-15,0.888294,0.181488,-0.410505,-0.097375,0.644007,0.0239916,-0.764643,3.71431,-0.321999,0.91516,-0.242484,3.93426,0.693953,0.402376,0.597095,1.35252,0.395162,-0.893809,-0.212019,0.95436
3019,4.56187,2.1256,6.35769,3.19086,5,2,C4c2X,-1.03872,4.55833,-0.179847,1.54114,3.52041,-0.138896,1.54114,0.988696,0.148022,0.0236443,-0.00312358,0.998862,0.0131763,0.0458294,9.86689,0.000823206,0.95616,-0.292845,-0.283024,-0.0476788,0.29255,0.955061,1.1924,0.987267,0.157702,-0.0208335,0.300997
3018,3.67332,1.53366,5.94969,4.78766,5,3,C24bX,0.226324,0.548613,-3.63212,0,0.572438,-3.78985,-0.160545,0.899648,0.328116,0.208451,-0.198801,0.834052,0.494495,0.244606,0.612413,-0.22091,0.705635,-0.673259,-6.32258,-0.505525,0.507497,0.697775,-6.05365,0.751497,0.477424,-0.455322,0.903669
3017,2.84005,0.0954241,6.53724,0.846213,5,5,C4b4b,0.685582,-0.0343454,2.83984,4.44E-16,-0.0356406,2.94693,-0.677166,0.99691,0.0783336,0.00139909,-0.00574748,0.99993,0.0116786,0.0018891,4.45496,-0.0112402,0.987662,-0.156199,4.95684,-0.00368998,0.156167,0.987724,-1.22464,0.997161,0.01781,-0.0731634,0.157275
3016,0.15565,0.729083,6.16462,2.55473,5,4,C24cX,1.14775,0.144611,0.0575731,0.729083,1.14339,0.45521,1.13114,0.943704,0.115297,-0.135756,-0.278746,0.807742,0.494803,-0.320504,6.59234,-0.557413,0.818014,-0.14193,2.62834,0.191949,0.293296,0.936554,3.04386,0.34855,-0.410398,-0.842666,0.674283
3015,0.709789,2.14619,6.3177,2.05827,5,3,C4c4c,0.747899,0.696763,0.135357,4.44E-16,1.24893,0.242624,-0.492908,0.983941,0.15051,-0.0367861,-0.0886259,0.981584,0.163332,-0.0990688,7.71854,-0.185479,0.938985,-0.289665,0.164582,0.0457125,0.302706,0.951987,-2.00547,0.843209,-0.206089,-0.496514,0.358916
3014,0.712326,3.57076,9.44074,1.1103,5,5,C4b4b,1.65011,-0.00228452,0.712323,1.11E-16,-0.00589278,1.8374,-1.20708,0.93046,0.366389,0.00053712,0.00162007,0.999994,-0.00262123,0.00218669,6.25029,0.0034084,0.731513,-0.681819,3.71879,0.000187611,0.681822,0.731518,-0.99001,0.999989,0.00146597,0.00442167,0.750258
3013,1.1567,1.47348,8.95446,0.637336,5,6,C4b4b,1.8521,-0.207006,-1.13803,1.47348,-0.225948,-1.24216,3.32255,0.999043,0.0279387,-0.00604412,0.0331004,0.997736,-0.0664751,-0.0102271,3.58995,0.0657997,0.996248,-0.0562241,1.54133,0.0139262,0.0554238,0.998366,3.51839,0.63882,-0.138199,0.756842,0.0874976
3012,4.19797,3.41401,8.89251,3.77824,5,4,C4b4a,0,-1.94565,-3.6095,3.41401,-1.94565,-3.6095,3.41401,0.926353,0.229575,0.252309,-0.159703,0.821671,0.411731,0.394126,6.11336,-0.180035,0.84358,-0.505925,-0.472968,-0.540781,0.344747,0.767271,1.34249,0.60951,0.669865,-0.424003,0.772367
3011,2.68139,1.20184,9.28385,2.38381,5,6,C4b4b,3.36917,0.00703262,-2.68138,1.20184,0.0140617,-5.36139,3.2436,0.896103,0.443839,-7.67E-05,0.00250519,0.999987,-0.00455794,0.00208628,4.9325,0.00442171,0.606001,-0.795452,-5.81458,0.00236133,0.795451,0.606014,2.63182,0.999984,-0.000172884,0.00564428,0.919773
3010,1.5919,4.85648,7.71239,1.89292,5,5,C4b4b,0.132244,1.11466,1.13652,2.22E-16,1.13526,1.15752,-0.128932,0.986754,0.0700709,-0.0872482,0.117447,0.957188,-0.24401,-0.155726,7.77873,0.219556,0.962593,-0.15878,-1.5597,0.188644,0.117791,0.974956,-1.45186,0.431944,-0.537832,0.723989,0.325884
3009,2.98115,2.90629,7.41637,4.65863,5,6,C4b4b,2.78566,2.52588,-1.58342,2.90629,2.85794,-1.79158,5.66424,0.988966,0.0449401,0.0543476,0.130282,0.960146,-0.252804,0.119206,1.61881,0.262574,0.962014,-0.0747274,-7.32584,-0.0957861,0.10305,0.990053,5.39572,0.303354,0.366856,0.879428,0.297383
3008,0.818882,4.55322,7.76025,0.869916,5,5,C4b3b,3.51019,0.598042,0.559387,6.66E-16,1.91422,1.79049,-3.01222,0.885299,0.0901768,-0.250599,0.3812,0.583773,-0.720149,-0.374959,6.45558,0.629756,0.693109,-0.350724,0.571434,0.512461,-0.0313899,0.858137,-2.53986,0.193919,-0.538897,0.819747,0.967319
3007,2.49763,2.9019,6.18406,3.5625,5,6,B4bXX,2.77159,-1.07279,4.23696,-2.0429,-0.613048,2.42122,-1.33E-15,0.931538,0.348652,0.0994875,-0.0279318,0.978644,0.121412,0.165876,2.87474,0.0173339,0.755323,-0.655124,8.68341,-0.20483,0.644008,0.737088,-3.81247,0.958776,0.273585,-0.0768111,0.744352
3006,3.39168,2.9631,8.08872,2.96899,3,5,B4aXX,0,-1.15298,1.22376,-3.00E-15,-1.15298,1.22376,-6.66E-16,0.963307,0.180208,0.196314,-0.0320228,0.920871,0.13245,0.366679,3.27018,0.00905903,0.932999,-0.359765,7.93281,-0.389762,0.334619,0.857972,0.922878,0.671412,0.731417,-0.119309,0.543467
3005,2.266,4.67807,9.9686,3.23526,5,5,C4b3b,1.05968,1.21461,1.91298,-2.22E-16,1.32713,2.0902,-1.03868,0.986512,0.0902852,-0.0419266,-0.129938,0.962716,0.248801,-0.106185,6.64959,-0.263942,0.949929,-0.167239,0.712278,0.0592593,0.189031,0.980181,-3.99786,0.551574,-0.25614,-0.793825,0.328852
